#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
181,"Trip Switch","Nothing But Thieves",88,3A,81,2026-03-09,03:01,53,"","Nothing But Thieves (Track by Track)",2015-10-09,65,2,1,77,0,0,-4,A#/B♭ Minor,4,13QI6bq0U8HMK7gUpAwFBK,GBARL1500806
182,"Wolves Without Teeth","Of Monsters and Men",136,10A,72,2026-03-09,03:52,58,"folk pop","Beneath The Skin",2015-06-05,36,0,0,44,0,30,-6,B Minor,5,1bhpub6BolgKXDD7iMkYTZ,USUG11500398
183,"Alligator","Of Monsters and Men",120,4B,93,2026-03-09,03:04,55,"folk pop","FEVER DREAM",2019-07-26,58,0,0,39,0,0,-6,G#/A♭ Major,4,797qMUoU74C6xc45n2vAMK,USUG11901210
184,"Visitor","Of Monsters and Men",82,6A,87,2026-03-09,03:27,53,"folk pop","Visitor",2020-09-09,57,0,0,48,0,10,-5,G Minor,4,0z3Sa7vtRfn4ywaHzZzBLK,USUG12000969
185,"Alcatraz","Oliver Riot",80,9A,45,2026-03-09,04:28,43,"","Hallucinate",2015-11-04,59,64,0,12,0,0,-10,E Minor,4,1u2CN23PR0T2BHfXRNHwnM,QM2PV1559798
186,"Real","Olly Alexander (Years & Years)",114,8B,59,2026-03-09,04:10,36,"","Communion (Deluxe)",2015-06-22,74,0,0,57,0,10,-8,C Major,4,0A2d4khGCCkWJS0SAZNxoP,GBUM71501270
187,"Don't Waste My Time","The Palms",85,5A,55,2026-03-09,03:18,34,"","Mulholland Dr.",2017-12-08,57,17,0,30,0,10,-7,C Minor,4,0ASJnAcdyYSIwM42z6n9gE,TCACW1788603
188,"Push Off","The Palms",156,3A,50,2026-03-09,03:50,59,"","Push Off",2015-12-11,47,65,0,19,0,10,-7,A#/B♭ Minor,3,1iFycgjdLFVJJ6xGstOg9V,TCACK1568634
189,"Breakin' up","The Palms",130,7A,61,2026-03-09,03:20,53,"","Sway",2016-08-05,66,1,0,36,0,30,-6,D Minor,4,1owBzz8aYKe0bDJlAJt2Yn,TCACM1627596
190,"Always","Panama",116,4A,76,2026-03-09,03:39,43,"","Always EP (Deluxe Edition)",2014-03-03,61,0,11,44,0,10,-6,F Minor,4,4jozjPDv6YVVDmDqDQqyTf,QMCE31400008
191,"Good Boy","Paris Paloma",124,12B,78,2026-03-09,03:42,62,"","Good Boy",2025-09-19,63,20,0,36,10,20,-7,E Major,4,0zGedcOInQVyGKVPShTn2s,CAN112501780
192,"Good Girl","Paris Paloma",129,9B,77,2026-03-09,04:23,63,"","Good Girl",2026-01-30,62,14,0,27,20,10,-6,G Major,4,5916POJDlPQRBbe1SJc7uK,CAN112600070
